1479,60,5
1479,157,5
1480,119,5
1481,117,4
1482,174,5
1483,100,5
1484,34,3
1484,115,4
1484,122,5
1484,127,4
1484,153,4
1485,27,5
1486,91,5
1487,51,5
1488,27,1
1489,45,4
1490,27,5
1491,106,3
1492,17,1
1493,110,5
1494,127,3
1495,6,5
1496,143,2
1497,127,3
1498,43,3
1498,109,4
1499,117,5
1500,172,5
1501,20,4
1501,101,5
1502,20,4
1502,148,4
1503,127,4
1504,43,5
1505,149,5
1506,7,5
1506,125,3
1507,38,4
1507,39,3
1508,127,5
1509,98,4
1509,119,5
1510,115,3
1511,143,4
1512,149,5
1513,8,3
1514,74,5
1514,143,4
1515,127,4
1516,143,4
1517,122,5
1518,149,3
1519,4,1
1519,149,3
1520,27,3
1521,61,5
1521,143,5
1522,20,5
1523,87,5
1524,149,4
1525,149,4
1526,153,5
1527,122,4
1528,127,5
1529,127,2
1530,121,3
1531,125,5
1532,28,4
1532,105,4
1533,146,2
1534,76,3
1534,136,4
1535,27,3
1536,57,3
1537,27,4
1538,135,1
1539,149,4
1540,33,5
1541,57,5
1542,74,5
1542,149,4
1543,127,3
1544,149,4
1545,149,4
1546,33,4
1546,149,4
1547,55,4
1547,57,4
1548,127,5
1549,149,3
1550,27,4
1551,149,5
1552,162,5
1553,110,5
1554,96,2
1555,149,2
1556,117,4
1557,151,3
1558,109,3
1559,40,3
1560,122,4
1560,149,4
1560,163,4
1561,57,3
1562,100,4
1563,7,4
1564,42,4
1564,44,3
1565,74,5
1565,143,5
1566,149,4
1567,122,5
1568,149,4
1569,149,4
1570,20,3
1571,145,4
1572,115,3
1572,127,4
1573,149,4
1574,67,5
1575,43,4
1576,27,4
1576,149,2
1577,135,2
1578,27,5
1579,115,5
1580,19,3
1581,149,4
1582,54,1
1582,105,4
1583,149,5
1584,28,4
1585,8,5
1586,109,4
1587,27,5
1588,20,4
1589,108,3
1590,122,5
1591,33,5
1592,112,5
1593,122,4
1594,149,3
1595,67,5
1596,105,5
1597,119,4
1598,127,4
1599,129,2
1600,33,5
1601,37,3
1602,153,5
1603,153,4
1604,162,3
1605,81,5
1606,127,4
1607,143,5
1608,127,2
1608,143,1
1609,108,5
1610,63,1
1611,20,1
1612,28,5
1613,33,4
1614,122,3
1615,117,4
1616,127,4
1617,125,5
1618,143,3
1619,127,5
1620,117,4
1621,153,3
1622,55,5
1623,57,5
1624,109,3
1625,117,1
1626,168,4
1627,122,5
1628,143,5
1629,65,3
1630,19,4
1631,166,5
1632,143,4
1633,143,5
1633,172,4
1634,20,3
1634,119,4
1635,119,5
1636,41,4
1636,57,4
1637,162,4
1638,133,4
1639,122,3
1640,122,3
1641,127,5
1642,119,5
1643,119,5
1644,119,4
1645,122,4
1646,153,3
1647,112,3
1648,95,5
1648,177,4
1649,76,4
1650,127,5
1651,63,2
1651,143,5
1652,127,2
1653,100,5
1654,109,4
1654,127,5
1655,122,5
1656,162,2
1657,27,5
1658,119,3
1659,154,4
1660,57,5
1661,127,4
1662,153,4
1663,76,3
1664,29,5
1665,115,3
1666,127,5
1667,119,5
1668,127,5
1669,152,1
1670,127,5
1671,20,4
1672,100,4
1673,153,5
1674,127,3
1675,57,3
1675,143,5
1676,119,5
1677,122,5
1678,28,5
1679,27,4
1679,43,4
1679,143,4
1680,33,4
1681,36,3
1681,38,4
1682,33,5
1682,105,5
1683,33,5
1684,33,5
1685,153,2
1686,138,4
1687,100,5
1687,133,5
1688,153,4
1689,57,5
1690,20,4
1691,45,4
1692,127,5
1693,74,4
1694,144,4
1695,109,4
1696,20,4
1697,63,3
1698,5,5
1698,20,4
1699,20,5
1699,122,5
1700,100,5
1701,127,3
1702,28,1
1703,33,5
1704,127,5
1705,119,4
1706,119,4
1707,110,5
1708,122,5
1709,127,3
1710,7,4
1710,145,5
1711,15,4
1712,143,5
1713,74,5
1714,127,4
1715,76,3
1716,175,3
1717,48,3
1718,101,4
1719,57,5
1720,29,4
1721,55,5
1722,33,4
1722,122,5
1723,27,5
1724,133,5
1725,143,1
1726,110,5
1726,145,5
1727,122,5
1728,145,5
1729,43,5
1730,122,5
1731,127,5
1732,100,3
1733,174,5
1734,143,3
1735,122,5
1736,60,5
1737,127,1
1738,46,5
1739,38,5
1740,27,4
1741,43,2
1742,145,4
1743,33,5
1744,143,4
1745,115,4
1746,143,5
1747,97,5
1748,51,5
1749,27,5
1750,127,5
1750,154,4
1751,33,3
1752,27,4
1753,151,5
1754,105,5
1755,127,4
1756,143,5
1757,92,3
1758,145,5
1759,50,5
1760,55,5
1761,33,4
1762,20,3
1762,122,3
1763,33,1
1764,176,4
1765,54,2
1766,143,5
1767,101,5
1768,69,5
1769,20,5
1770,138,3
1771,69,4
1772,13,5
1773,55,4
1774,76,3
1774,163,4
1775,127,5
1776,27,4
1777,24,1
1778,122,1
1779,105,5
1780,127,5
1781,172,5
1782,48,4
1783,121,1
1784,145,5
1785,105,5
1786,57,4
1787,79,5
1788,7,5
1789,127,1
1790,29,3
1791,20,4
1792,20,1
1793,57,4
1793,157,5
1794,7,5
1795,29,4
1796,27,4
1797,74,4
1797,143,5
1798,67,5
1799,157,4
1800,20,5
1801,157,4
1802,117,4
1803,29,2
1804,162,3
1805,157,5
1806,64,1
1807,33,3
1807,127,2
1808,20,5
1809,57,5
1810,27,4
1811,27,5
1812,24,3
1813,29,5
1814,133,3
1815,24,4
1816,157,5
1817,157,4
1818,24,4
1819,29,5
1820,157,1
1821,157,5
1822,157,5
1823,20,5
1824,29,5
1825,24,3
1826,33,5
1827,24,5
1828,58,4
1829,122,5
1830,122,4
1831,7,5
1832,20,5
1833,27,5
1834,6,3
1834,40,3
1835,33,4
1836,117,3
1837,7,5
1837,77,3
1837,78,4
1837,105,5
1837,110,4
1838,20,4
1839,27,4
1840,27,3
1841,33,4
1842,24,3
1843,24,4
1844,122,4
1845,108,4
1846,143,4
1847,7,4
1848,157,5
1849,127,5
1850,20,5
1851,33,5
1852,143,4
1853,157,5
1854,125,2
1855,57,5
1856,24,2
1857,133,4
1858,143,5
1859,29,4
1860,29,3
1860,146,1
1861,33,5
1862,69,4
1862,150,3
1863,24,4
1864,157,4
1865,122,3
1866,127,5
1867,157,5
1868,122,3
1869,143,5
1870,24,5
1871,33,4
1872,162,3
1873,51,5
1874,24,5
1875,172,5
1876,40,3
1877,157,3
1878,157,5
1879,24,4
1880,33,5
1881,51,2
1882,157,3
1883,33,5
1884,122,5
1885,101,2
1886,165,4
1887,7,4
1888,24,5
1889,157,4
1890,39,4
1891,112,2
1892,127,3
1893,127,3
1894,127,4
1895,109,3
1895,127,4
1896,33,5
1897,143,5
1898,127,5
1899,166,5
1900,13,5
1901,143,5
1902,97,5
1903,143,5
1904,127,5
1905,97,5
1906,33,4
1907,63,2
1908,143,3
1909,45,3
1910,8,5
1911,76,4
1912,122,4
1913,20,3
1914,43,4
1915,57,4
1916,122,4
1917,73,5
1918,3,1
1919,6,3
1920,73,5
1921,3,4
1922,7,5
1923,97,5
1924,97,5
1925,117,4
1925,122,5
1926,127,4
1927,55,5
1928,3,4
1929,55,5
1930,8,5
1931,116,5
1932,57,5
1933,143,5
1934,133,5
1935,7,5
1936,97,5
1937,143,4
1938,51,3
1939,55,5
1939,57,5
1940,117,2
1941,127,5
1942,57,5
1943,143,3
1944,78,3
1945,165,1
1946,33,4
1947,127,5
1948,115,4
1949,43,3
1950,127,4
1951,76,5
1952,3,3
1953,20,4
1954,2,2
1955,27,5
1956,150,3
1956,172,4
1957,165,5
1958,7,4
1959,127,5
1960,8,5
1961,8,5
1962,91,4
1963,3,5
1964,3,2
1965,127,5
1966,97,5
1967,33,4
1968,108,4
1969,57,4
1970,60,5
1971,74,3
1971,143,4
1972,154,3
1973,22,4
1974,127,3
1975,172,4
1976,138,4
1977,20,4
1978,127,4
1979,55,4
1980,127,4
1981,51,5
1982,105,5
1983,127,2
1984,122,4
1985,161,4
1986,172,3
1987,55,5
1988,122,5
1989,127,2
1990,88,4
1991,143,4
1991,172,4
1992,143,4
1993,60,5
1994,5,5
1995,162,2
1996,127,3
1997,33,5
1998,64,1
1999,57,5
2000,100,5
2001,143,5
2001,172,4
2002,122,3
2003,55,5
2004,25,5
2005,56,2
2006,105,5
2007,96,3
2008,142,1
2009,25,2
2010,46,1
2011,27,1
2012,127,5
2013,41,1
2014,63,4
2015,110,5
2016,122,3
2017,14,5
2018,57,4
2019,110,4
2020,122,3
2021,78,5
2022,74,2
2023,172,3
2024,76,3
2025,126,5
2026,127,2
2027,19,4
2027,26,1
2028,2,5
2029,49,5
2030,20,3
2030,27,4
2031,7,5
2032,77,2
2033,25,5
2034,127,4
2035,25,5
2036,27,4
2037,127,1
2038,154,5
2039,20,4
2040,57,4
2041,143,5
2042,143,5
2043,76,4
2044,33,5
2045,156,4
2046,48,2
2047,88,5
2048,118,5
2049,27,5
2050,20,3
2051,166,5
2052,138,4
2053,112,1
2054,33,5
2055,112,4
2056,135,1
2057,127,4
2058,34,5
2059,112,4
2060,112,5
2061,115,1
2061,122,5
2062,112,4
2063,127,4
2064,122,4
2065,26,1
2066,47,5
2066,174,4
2067,27,3
2068,27,5
2069,127,5
2069,138,4
2070,55,5
2071,112,5
2072,49,4
2073,78,5
2074,125,1
2075,20,4
2076,76,5
2077,135,3
2078,143,5
2079,127,1
2080,127,4
2081,33,2
2082,20,4
2083,127,4
2084,127,4
2085,95,4
2086,44,4
2087,122,5
2088,55,5
2089,27,4
2089,127,4
2090,57,4
2091,39,1
2092,110,5
2093,162,1
2094,160,3
2095,127,3
2096,88,1
2097,109,1
2098,118,1
2099,122,4
2100,34,5
2101,20,4
2102,122,2
2103,57,5
2104,110,5
2105,34,4
2106,74,3
2107,39,1
2108,127,4
2109,34,4
2110,154,1
2111,33,5
2112,117,4
2113,122,4
2114,175,5
2115,34,5
2116,96,2
2117,43,4
2118,56,4
2119,122,2
2120,127,5
2121,127,4
2122,27,4
2123,104,2
2124,67,5
2125,20,4
2126,127,5
2127,20,2
2127,52,1
2128,74,4
2129,2,4
2130,180,1
2131,37,5
2131,57,5
2132,96,2
2133,43,4
2134,96,1
2134,99,5
2135,33,5
2136,34,3
2137,165,2
2138,178,5
2139,138,3
2140,105,5
2141,127,4
2142,96,3
2143,76,4
2144,5,5
2145,43,3
2146,33,4
2147,69,4
2148,76,4
2149,133,3
2150,69,5
2151,43,5
2152,105,5
2153,5,5
2154,76,2
2155,76,3
2156,115,5
2157,76,2
2158,147,4
2159,55,5
2160,55,4
2161,76,3
2162,143,5
2163,5,5
2164,76,5
2165,43,4
2166,76,1
2167,57,4
2168,39,5
2169,27,4
2170,76,4
2171,39,1
2172,76,5
2173,76,3
2174,105,4
2175,76,4
2176,43,5
2177,49,3
2177,109,4
2178,39,5
2179,162,5
2180,76,5
2181,20,4
2182,76,4
2183,57,4
2184,127,4
2185,5,5
2186,127,2
2187,76,5
2188,5,3
2189,5,5
2190,50,5
2191,176,2
2192,27,5
2193,154,2
2194,76,5
2195,109,5
2196,121,2
2197,76,5
2198,39,2
2199,127,3
2200,76,2
2201,168,3
2202,162,4
2203,39,4
2204,105,5
2205,43,4
2206,76,3
2207,43,4
2208,48,5
2209,33,4
2210,5,5
2210,20,2
2211,104,4
2212,39,5
2212,127,5
2213,76,5
2214,180,1
2215,19,3
2216,43,1
2217,76,5
2218,76,5
2219,48,2
2220,43,2
2221,121,3
2222,27,5
2223,143,3
2224,76,2
2224,127,4
2225,105,5
2226,121,3
2227,39,1
2228,109,4
2229,27,5
2230,109,4
2231,27,4
2232,5,5
2233,76,5
2234,43,2
2234,61,1
2234,103,4
2235,33,4
2235,127,4
2236,98,5
2236,122,5
2237,76,3
2238,38,3
2239,20,4
2240,109,1
2241,55,5
2242,33,4
2243,122,4
2244,33,5
2244,127,4
2245,7,4
2246,57,5
2247,127,5
2248,63,2
2249,33,4
2250,109,4
2251,122,5
2252,33,4
2253,109,1
2254,99,5
2255,122,3
2256,117,5
2257,20,5
2258,127,5
2259,117,5
2260,127,4
2261,14,5
2262,122,5
2263,20,1
2264,20,3
2265,98,5
2266,108,5
2267,33,4
2268,51,4
2269,54,3
2270,20,4
2271,20,1
2272,40,1
2273,165,4
2274,158,3
2275,48,3
2276,127,4
2277,162,1
2278,78,1
2279,99,4
2280,117,5
2280,176,5
2281,65,3
2282,133,3
2283,27,4
2284,122,5
2285,37,4
2286,127,5
2287,57,5
2288,13,5
2289,33,5
2290,100,3
2291,20,3
2291,122,5
2292,100,2
2293,100,4
2294,100,5
2295,100,5
2296,33,4
2297,122,4
2298,33,5
2299,27,5
2300,100,4
2301,6,5
2302,122,4
2303,100,5
2304,127,3
2305,133,5
2306,105,4
2307,127,3
2308,100,5
2309,166,5
2310,122,4
2311,27,3
2312,33,5
2313,41,5
2314,41,5
2315,69,5
2316,40,5
2317,115,4
2318,127,5
2319,178,5
2320,162,5
2321,125,5
2322,20,4
2323,100,5
2324,27,4
2325,23,1
2326,100,3
2327,20,3
2328,33,5
2329,33,5
2330,98,5
2331,57,5
2332,33,5
2333,33,4
2334,33,5
2335,33,5
2336,33,5
2337,33,4
2338,33,5
2339,33,5
2340,146,2
2341,33,5
2342,129,1
2343,69,5
2344,33,4
2344,109,3
2345,20,4
2346,33,5
2347,127,3
2348,33,5
2349,7,4
2350,45,2
2351,33,3
2352,127,1
2353,33,4
2354,33,4
2355,15,4
2356,27,1
2357,33,4
2358,33,5
2359,33,5
2360,33,4
2361,143,5
2362,33,5
2363,33,5
2364,33,5
2365,33,1
2366,33,5
2367,33,1
2368,33,3
2369,85,1
2370,27,5
2371,33,4
2372,45,3
2373,33,4
2374,33,5
2375,33,4
2376,33,4
2377,33,4
2378,33,5
2379,127,4
2380,33,4
2381,127,4
2382,51,4
2383,33,5
2384,127,3
2385,51,1
2386,33,4
2387,33,2
2388,85,1
2389,33,5
2389,38,4
2390,33,5
2391,33,5
2392,33,4
2393,33,5
2394,33,5
2395,33,5
2396,127,5
2396,130,5
2397,115,5
2398,33,4
2399,122,5
2400,33,4
2401,33,5
2402,33,5
2403,127,4
2404,33,5
2405,161,5
2406,33,3
2407,33,5
2408,33,5
2409,127,4
2410,105,3
2411,33,4
2412,33,5
2413,33,5
2413,163,5
2414,33,4
2415,33,5
2416,82,5
2417,162,1
2418,33,4
2419,33,5
2420,7,5
2421,50,5
2422,33,5
2423,33,5
2424,57,5
2424,143,4
2425,161,4
2426,115,4
2427,115,5
2428,57,5
2429,51,1
2430,115,3
2431,27,4
2432,57,4
2433,165,1
2434,127,3
2435,27,5
2436,20,5
2437,133,5
2438,104,4
2439,105,5
2440,27,5
2441,57,4
2442,161,1
2443,32,5
2444,37,2
2445,20,4
2446,7,4
2447,115,5
2448,65,5
2449,20,5
2450,31,5
2451,20,5
2452,117,2
2453,51,5
2454,20,5
2455,51,5
2456,117,5
2457,57,5
2458,57,5
2459,57,5
2460,167,5
2461,20,5
2462,117,4
2463,117,2
2464,122,5
2465,20,4
2466,110,5
2467,117,5
2468,20,2
2468,115,3
2469,57,4
2470,51,1
2471,20,5
2472,20,2
2473,115,2
2474,57,5
2475,20,5
2476,20,4
2477,105,5
2478,117,5
2479,127,4
2480,117,5
2481,20,4
2482,51,2
2483,20,5
2484,20,4
2485,127,5
2486,57,5
2487,27,5
2488,138,2
2489,143,2
2490,20,3
2491,73,4
2492,127,5
2493,115,3
2494,19,4
2495,20,5
2496,57,5
2497,105,5
2498,51,2
2499,20,2
2500,20,4
2501,117,1
2502,161,5
2503,57,5
2504,63,4
2505,87,5
2506,117,3
2507,50,5
2508,51,4
2509,117,4
2510,115,4
2511,20,3
2511,122,4
2512,20,4
2513,155,4
2514,7,5
2515,20,5
2516,20,4
2517,101,4
2518,7,5
2519,57,5
2520,27,5
2521,57,4
2522,57,5
2523,113,3
2523,122,4
2524,57,5
2525,36,1
2526,127,5
2527,20,1
2528,122,1
2529,20,2
2530,105,2
2531,105,2
2532,51,5
2533,57,3
2534,117,4
2535,127,3
2536,20,5
2537,65,2
2538,27,4
2539,61,5
2540,38,4
2541,73,4
2542,133,2
2543,133,5
2544,122,3
2545,133,3
2546,133,5
2547,143,4
2548,105,5
2549,177,4
2550,11,5
2551,165,1
2552,162,1
2553,27,5
2554,105,3
2555,36,2
2556,110,5
2556,133,5
2557,129,5
2558,127,5
2559,105,5
2560,65,2
2561,105,5
2562,101,5
2563,162,2
2564,105,5
2565,133,1
2566,133,1
2567,27,5
2568,133,5
2569,65,2
2570,122,4
2571,165,2
2572,133,5
2573,88,4
2574,133,5
2575,105,4
2576,122,5
2577,154,5
2578,129,5
2579,127,4
2580,165,1
2581,165,1
2582,27,4
2583,165,2
2584,55,1
2585,129,2
2586,69,5
2587,129,1
2588,65,1
2589,50,1
2590,65,2
2591,65,2
2592,105,5
2593,36,5
2594,65,1
2595,133,5
2596,165,2
2597,105,5
2598,127,4
2599,122,5
2600,177,4
2601,105,5
2602,129,5
2603,133,5
2604,105,5
2605,105,5
2606,129,1
2607,65,2
2608,143,4
2609,127,4
2610,63,2
2611,7,5
2612,108,5
2613,36,4
2614,122,5
2615,6,4
2616,122,4
2617,27,3
2618,122,5
2619,73,3
2620,109,5
2621,146,1
2622,127,4
2623,108,4
2624,154,1
2625,49,1
2626,7,5
2627,130,4
2628,154,3
2629,122,4
2630,6,4
2631,6,5
2632,122,4
2633,6,1
2634,7,5
2635,122,4
2636,162,2
2637,6,1
2638,127,4
2638,155,4
2639,154,4
2640,36,1
2641,122,4
2642,2,4
2643,143,5
2644,27,5
2645,176,1
2646,7,5
2647,110,3
2647,125,5
2648,71,2
2649,19,1
2650,73,5
2651,110,2
2652,160,4
2653,2,3
2654,176,5
2655,2,4
2656,79,5
2657,7,5
2658,7,5
2659,2,1
2660,136,1
2661,160,1
2662,138,5
2663,122,5
2664,127,5
2665,48,1
2666,110,5
2667,110,5
2668,127,5
2669,156,5
2670,7,2
2671,110,3
2672,7,5
2673,176,5
2674,7,5
2675,79,1
2676,143,4
2677,176,2
2678,7,5
2679,50,5
2680,2,5
2681,127,2
2682,69,5
2683,69,3
2684,69,5
2685,104,5
2686,127,4
2687,180,1
2688,95,2
2689,69,5
2690,127,4
2691,69,5
2692,69,5
2693,127,4
2694,175,5
2695,138,5
2696,69,4
2697,69,4
2698,27,1
2698,123,2
2699,69,4
2700,63,1
2701,127,5
2702,69,5
2703,175,4
2704,175,4
2705,37,4
2705,48,4
2706,127,4
2707,48,3
2708,122,5
2709,113,1
2710,163,1
2711,109,1
2712,91,3
2713,55,5
2714,166,5
2715,122,4
2716,127,4
2717,138,1
2718,138,4
2719,48,3
2720,27,2
2721,48,5
2722,48,1
2723,122,5
2724,91,5
2725,55,5
2726,127,4
2727,104,2
2728,104,1
2729,63,3
2730,122,5
2731,128,3
2732,143,5
2733,27,5
2734,27,3
2735,27,4
2736,104,5
2737,101,3
2738,143,5
2739,22,4
2740,125,5
2741,88,3
2742,122,4
2743,4,1
2744,88,4
2745,104,2
2746,55,5
2747,122,5
2748,91,5
2749,127,5
2750,55,5
2751,27,4
2752,138,2
2753,127,5
2754,55,5
2755,127,3
2756,55,1
2757,122,4
2758,122,5
2759,127,4
2760,27,5
2761,55,5
2762,122,4
2763,142,1
2764,55,4
2765,143,4
2766,143,5
2767,143,5
2768,101,4
2769,127,4
2770,27,5
2771,127,4
2772,143,5
2773,44,1
2774,64,1
2775,122,5
2776,143,4
2777,64,1
2778,27,5
2779,27,4
2780,143,5
2781,64,5
2782,127,1
2783,143,5
2784,109,1
2785,127,2
2786,127,5
2787,127,4
2788,27,5
2788,127,2
2789,127,5
2790,127,5
2791,70,1
2792,127,4
2793,127,4
2794,122,5
2795,127,1
2796,127,5
2797,127,5
2798,127,2
2799,127,3
2800,127,4
2801,109,3
2802,138,3
2803,127,5
2804,127,5
2805,127,5
2806,138,1
2807,127,2
2808,109,5
2809,27,3
2810,127,4
2811,127,5
2812,162,1
2813,127,4
2814,70,5
2815,127,3
2816,162,1
2817,138,1
2818,127,5
2819,127,5
2820,127,4
2821,127,2
2822,127,5
2823,127,5
2824,127,4
2825,162,1
2826,127,5
2827,127,4
2828,162,2
2829,138,1
2830,127,5
2831,127,5
2832,127,4
2833,127,5
2834,127,5
2835,127,5
2836,127,5
2837,162,4
2838,109,5
2839,109,3
2840,127,5
2841,125,5
2842,138,1
2843,27,5
2844,132,5
2845,162,5
2846,127,5
2847,127,5
2848,132,3
2849,127,4
2850,127,5
2851,162,4
2852,127,5
2853,127,5
2854,138,2
2855,138,3
2856,127,5
2857,166,5
2858,150,5
2859,44,1
2860,27,5
2861,4,1
2862,4,1
2863,4,1
2864,40,5
2865,148,5
2866,150,5
2867,31,4
2868,31,3
2869,122,3
2870,19,2
2870,31,4
2871,27,4
2872,101,4
2873,1,5
2874,98,5
2875,166,5
2876,47,3
2877,21,5
2878,27,3
2879,98,5
2880,125,5
2881,77,5
2882,125,2
2883,166,5
2884,47,5
2885,27,4
2886,123,1
2887,21,5
2888,27,1
2889,122,5
2890,122,5
2891,27,5
2892,122,5
2893,122,4
2894,77,4
2895,122,3
2896,77,2
2897,73,1
2898,122,4
2899,146,1
2900,27,1
2901,19,5
2902,19,5
2903,122,4
2904,27,4
2905,122,5
2906,27,5
2907,122,4
2908,27,5
2909,27,5
2910,73,5
2911,40,5
2912,122,5
2913,122,4
2914,101,1
2915,122,5
2916,122,5
2917,122,5
2918,122,5
2919,27,3
2920,77,5
2921,27,5
2922,122,5
2923,27,5
2924,122,1
2925,122,5
2926,27,5
2927,73,1
2928,27,5
2929,122,5
2930,27,5
2931,27,5
2932,27,4
2933,27,5
2934,122,5
2935,27,5
2936,27,5
2937,122,5
2938,27,5
2939,19,2
2940,122,3
2941,27,5
2942,122,5
2943,27,5
2944,27,5
2945,27,5
2946,19,4
2947,37,2
2948,27,5
2949,19,1
2950,174,4
2951,77,5
2952,122,5
2953,19,3
2954,122,4
2955,37,3
2956,122,2
2957,40,1
2958,27,3
2959,27,4
2960,122,4
2961,80,2
2962,122,5
2963,40,1
2964,27,5
2965,27,4
2966,122,5
2967,73,5
2968,26,1
